,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2024-12-16,GLT,18.950000762939453,19.59000015258789,18.809999465942383,18.86000061035156,18.86000061035156,457942.0,1.2799999713897705,22.6200008392334,814.55802,1.0,-0.14999961853028054,-0.007890563741413666
2024-12-16,WLFC,210.0,218.3500061035156,210.0,216.6699981689453,216.6699981689453,21500.0,46.220001220703125,231.6300048828125,167.724,0.99772,6.679992675781222,0.0318110029098441
2024-12-16,ETON,12.350000381469728,13.010000228881836,12.220000267028809,12.739999771118164,12.739999771118164,233200.0,3.059999942779541,13.529999732971191,155.72598,0.99544,0.3899993896484357,0.0315788969718253
2024-12-16,PTON,9.56999969482422,10.329999923706056,9.43000030517578,10.25,10.25,15238000.0,2.880000114440918,10.34000015258789,115.71897,0.99317,0.6700000762939435,0.06993737804068287
2024-12-16,BBAR,17.860000610351562,19.899999618530277,17.709999084472656,19.21999931335449,19.21999931335449,1963800.0,4.699999809265137,19.21999931335449,104.74455,0.99089,1.9999999999999964,0.11614402321427225
2024-12-16,EAT,127.8499984741211,132.52000427246094,127.0199966430664,132.36000061035156,132.36000061035156,946600.0,38.20000076293945,132.36000061035156,100.65072,0.98861,4.510002136230469,0.03527573085691797
2024-12-16,AGX,143.0,148.35000610351562,143.0,146.72999572753906,146.72999572753906,172300.0,43.70000076293945,160.80999755859375,95.90025,0.98633,3.769989013671875,0.02637093478330247
2024-12-16,VRNA,41.65999984741211,43.72999954223633,41.25400161743164,42.68000030517578,42.68000030517578,907800.0,11.479999542236328,42.68000030517578,95.78276,0.98405,1.2600021362304688,0.030420139834172102
2024-12-16,ADMA,18.530000686645508,19.190000534057617,18.5,18.979999542236328,18.979999542236328,1732500.0,4.090000152587891,22.6200008392334,92.00861,0.98178,0.3899993896484375,0.020978987974572243
2024-12-16,NGVC,41.900001525878906,42.209999084472656,41.06999969482422,41.52999877929688,41.52999877929688,117600.0,14.489999771118164,46.97999954223633,84.42223,0.9795,-0.4700012207031179,-0.01119050525483614
2024-12-16,DCTH,11.800000190734863,13.300999641418455,11.66800022125244,12.220000267028809,12.220000267028809,748500.0,3.4600000381469727,12.640000343322754,78.64277,0.97722,0.1100006103515625,0.009083452805129524
2024-12-16,WWW,23.5,23.700000762939453,23.25,23.36000061035156,23.36000061035156,920900.0,7.71999979019165,24.25,77.62399,0.97494,-0.14999961853028054,-0.006380247429602627
2024-12-16,UAL,94.52999877929688,97.0999984741211,94.1999969482422,95.4800033569336,95.4800033569336,3775500.0,37.880001068115234,102.44000244140624,77.07419,0.97267,0.37000274658203125,0.003890261215514712
2024-12-16,RVLV,36.869998931884766,38.68000030517578,36.869998931884766,38.11000061035156,38.11000061035156,677400.0,14.399999618530272,38.79999923706055,76.58516,0.97039,1.0200004577636719,0.02750068626496091
2024-12-16,ATLC,59.9900016784668,61.0,58.5,59.79999923706055,59.79999923706055,48500.0,23.450000762939453,64.0999984741211,74.15662,0.96811,-0.5900001525878906,-0.009769832067410547
2024-12-16,QFIN,39.0,40.060001373291016,37.97499847412109,38.29999923706055,38.29999923706055,2188900.0,13.779999732971191,38.93999862670898,72.63949,0.96583,-0.5499992370605398,-0.014156995074965251
2024-12-16,LC,16.559999465942383,18.309999465942383,16.28499984741211,17.90999984741211,17.90999984741211,7129700.0,7.519999980926514,17.90999984741211,72.3703,0.96355,1.3500003814697266,0.08152176479511147
2024-12-16,TPB,60.95000076293945,61.52000045776367,60.13199996948242,60.77000045776367,60.77000045776367,243500.0,22.14999961853028,64.22000122070312,70.97784,0.96128,0.25,0.004130865798232646
2024-12-16,PAM,90.55999755859376,93.11000061035156,89.66000366210938,91.79000091552734,91.79000091552734,341100.0,39.02000045776367,91.79000091552734,70.7958,0.959,2.4000015258789062,0.026848658040787857
2024-12-16,SFM,147.8800048828125,148.49000549316406,142.82000732421875,142.9199981689453,142.9199981689453,1419100.0,47.810001373291016,154.47999572753906,70.6787,0.95672,-4.8699951171875,-0.032952130309383085
2024-12-16,TEO,13.619999885559082,14.699999809265137,13.619999885559082,13.8100004196167,13.8100004196167,488600.0,5.860000133514404,13.920000076293944,67.85816,0.95444,0.21000003814697088,0.01544117884239916
2024-12-16,ELMD,28.38999938964844,28.940000534057617,27.71999931335449,28.420000076293945,28.420000076293945,71800.0,10.020000457763672,31.059999465942383,67.34328,0.95216,0.23999977111816406,0.008516670281017834
2024-12-16,KRNT,32.310001373291016,32.93000030517578,32.0,32.90999984741211,32.90999984741211,226400.0,13.920000076293944,32.90999984741211,66.98152,0.94989,0.8100013732910156,0.02523368884095231
2024-12-16,SE,115.25,115.5500030517578,113.48500061035156,114.61000061035156,114.61000061035156,2740800.0,34.81999969482422,117.41000366210938,66.80721,0.94761,-1.8600006103515625,-0.015969782698181497
2024-12-16,FLXS,64.73999786376953,65.87000274658203,61.27999877929688,62.22999954223633,62.22999954223633,34700.0,17.200000762939453,64.4800033569336,64.28576,0.94533,-2.2500038146972656,-0.034894598287196286
2024-12-16,TWLO,112.72000122070312,113.53299713134766,110.80999755859376,111.58999633789062,111.58999633789062,3186300.0,53.02000045776367,114.95999908447266,63.74962,0.94305,-1.3900070190429688,-0.012303124249798174
2024-12-16,IRS,16.489999771118164,17.229999542236328,16.389999389648438,17.18000030517578,17.18000030517578,311400.0,7.539999961853027,17.450000762939453,63.50058,0.94077,0.7299995422363281,0.04437686981030172
2024-12-16,NTRA,168.47000122070312,172.8000030517578,165.5800018310547,170.8000030517578,170.8000030517578,1378800.0,57.27999877929688,174.0,63.48909,0.9385,4.25,0.025517862036179315
2024-12-16,QTWO,105.4800033569336,106.98999786376952,104.5,105.37999725341795,105.37999725341795,596200.0,40.18000030517578,110.8499984741211,63.35513,0.93622,0.2799987792968608,0.0026641178245669075
2024-12-16,TGS,29.649999618530277,30.61000061035156,29.459999084472656,30.31999969482422,30.31999969482422,420600.0,12.079999923706056,30.31999969482422,63.19628,0.93394,0.6700000762939418,0.02259696745072515
2024-12-16,TDS,35.099998474121094,35.29999923706055,34.4900016784668,34.54999923706055,34.54999923706055,856400.0,13.864325523376465,35.18000030517578,61.78833,0.93166,-0.6300010681152344,-0.017907932423256598
2024-12-16,UTI,25.850000381469727,26.700000762939453,25.649999618530277,26.5,26.5,537000.0,10.720000267028809,26.5,61.5593,0.92938,0.7299995422363281,0.028327494344937146
2024-12-16,INSM,71.66000366210938,73.87999725341797,71.6500015258789,73.38999938964844,73.38999938964844,1782800.0,22.0,79.01000213623047,61.31556,0.92711,1.7600021362304688,0.02457074136138525
2024-12-16,GHM,44.380001068115234,46.13999938964844,44.29999923706055,45.5099983215332,45.5099983215332,64000.0,17.969999313354492,45.5099983215332,58.69609,0.92483,1.2899971008300781,0.029172253849376224
2024-12-16,TARS,52.63999938964844,53.84999847412109,51.22999954223633,51.72999954223633,51.72999954223633,473600.0,18.979999542236328,52.5,58.11454,0.92255,-0.7700004577636719,-0.014666675385974702
2024-12-16,APEI,22.34000015258789,23.32999992370605,22.049999237060547,23.270000457763672,23.270000457763672,112600.0,8.40999984741211,23.270000457763672,58.08912,0.92027,0.9799995422363281,0.04396588165026295
2024-12-16,VCYT,43.54999923706055,43.880001068115234,42.900001525878906,43.33000183105469,43.33000183105469,469400.0,18.86000061035156,44.400001525878906,56.96489,0.918,0.1100006103515625,0.0025451320510113803
2024-12-16,ROAD,95.62999725341795,97.11000061035156,94.77999877929688,95.30999755859376,95.30999755859376,497700.0,40.43000030517578,101.8550033569336,54.66393,0.91572,0.4700012207031392,0.00495572795077559
2024-12-16,JEF,81.08000183105469,82.04000091552734,80.41000366210938,81.75,81.75,994000.0,38.150001525878906,81.75,54.16557,0.91344,0.8300018310546875,0.010257066854126765
2024-12-16,SPOT,483.0400085449219,490.6650085449219,481.7420043945313,484.8999938964844,484.8999938964844,1398500.0,187.9100036621093,502.3800048828125,53.87323,0.91116,1.589996337890625,0.00328980643049467
2024-12-16,IDCC,193.0500030517578,197.9499969482422,192.3500061035156,196.80999755859372,196.80999755859372,374000.0,95.38150024414062,200.58999633789065,53.33038,0.90888,2.4499969482421307,0.012605458636285084
2024-12-16,TILE,26.049999237060547,26.43000030517578,25.940000534057617,26.11000061035156,26.11000061035156,508600.0,11.670000076293944,26.81999969482422,52.76541,0.90661,-0.019998550415042615,-0.0007653482991713919
2024-12-16,NTGR,25.3799991607666,25.940000534057617,25.32999992370605,25.799999237060547,25.799999237060547,204900.0,11.489999771118164,25.799999237060547,52.00913,0.90433,0.3899993896484375,0.015348264147595308
2024-12-16,RCL,247.5,249.7100067138672,241.4499969482422,243.0,243.0,2009000.0,114.9000015258789,258.0899963378906,50.72188,0.90205,-2.1699981689453125,-0.008850993943598182
2024-12-16,PAR,76.02999877929688,79.26000213623047,75.91999816894531,77.9800033569336,77.9800033569336,472100.0,39.869998931884766,81.13999938964844,50.53852,0.89977,2.350006103515625,0.03107240762737725
2024-12-16,SHOP,115.7249984741211,117.0,114.69000244140624,115.94000244140624,115.94000244140624,5178900.0,52.2599983215332,118.37000274658205,50.10564,0.89749,1.3100051879882812,0.011428118462675968
2024-12-16,NBN,98.5,100.87999725341795,97.72000122070312,99.1999969482422,99.1999969482422,52900.0,49.41999816894531,103.33000183105467,48.65942,0.89522,0.6999969482422017,0.007106568002458901
2024-12-16,MCS,21.799999237060547,22.020000457763672,21.6299991607666,21.68000030517578,21.68000030517578,211700.0,10.020000457763672,23.14999961853028,48.23808,0.89294,-0.23999977111816406,-0.010948894629691135
