,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2023-06-29,PTGX,28.15999984741211,28.3700008392334,27.249000549316406,27.670000076293945,27.670000076293945,828000,7.360000133514404,29.36000061035156,107.60295,1.0,-0.4200000762939453,-0.014951942827072264
2023-06-29,TCMD,24.309999465942383,24.708999633789062,24.13999938964844,24.6200008392334,24.6200008392334,291500,6.559999942779541,24.88999938964844,103.83251,0.99728,0.23000144958495738,0.009430153970507034
2023-06-29,NVDA,415.5799865722656,416.0,406.0,408.2200012207031,408.2200012207031,38051400.0,112.2699966430664,438.0799865722656,100.56338,0.99455,-2.95001220703125,-0.007174677410053233
2023-06-29,ELF,110.52999877929688,114.3000030517578,110.52999877929688,112.5,112.5,871300,28.530000686645508,112.80999755859376,93.26521,0.99183,1.9400024414062358,0.01754705575475513
2023-06-29,ACLS,176.67999267578125,181.22999572753903,175.1699981689453,179.02999877929688,179.02999877929688,458400,47.95000076293945,180.88999938964844,92.29148,0.9891,4.3600006103515625,0.024961359455299575
2023-06-29,ARLO,10.300000190734863,11.15999984741211,10.25,10.65999984741211,10.65999984741211,3482900,3.150000095367432,10.65999984741211,92.17484,0.98638,1.0699996948242188,0.11157452323246064
2023-06-29,OCSL,19.270000457763672,19.489999771118164,19.200000762939453,19.459999084472656,19.459999084472656,413700.0,5.940000057220459,21.1299991607666,85.58879,0.98365,0.2999992370605469,0.015657580347061797
2023-06-29,GRBK,55.27999877929688,56.59999847412109,54.84000015258789,56.310001373291016,56.310001373291016,457500.0,19.280000686645508,56.43999862670898,83.56854,0.98093,0.960002899169929,0.017344226298737456
2023-06-29,SKYW,39.79999923706055,40.7599983215332,39.77999877929688,40.380001068115234,40.380001068115234,510400,14.869999885559082,40.380001068115234,83.50565,0.9782,0.7299995422363281,0.018411084845983406
2023-06-29,ISEE,38.95000076293945,39.150001525878906,38.95000076293945,39.06999969482422,39.06999969482422,3673000.0,9.399999618530272,39.630001068115234,82.46388,0.97548,0.4700012207031321,0.012176197908873983
2023-06-29,POWL,59.790000915527344,61.900001525878906,59.77999877929688,61.2599983215332,61.2599983215332,76300.0,20.489999771118164,62.95000076293945,77.23742,0.97275,1.4599990844726562,0.02441470072072901
2023-06-29,RCL,103.38999938964844,103.9800033569336,101.48999786376952,101.55999755859376,101.55999755859376,3409400.0,31.280000686645508,103.12999725341795,76.31233,0.97003,-1.5699996948241903,-0.015223501761241025
2023-06-29,QTRX,22.670000076293945,23.88999938964844,22.350000381469727,23.21999931335449,23.21999931335449,290600,7.460000038146973,23.64999961853028,74.54578,0.9673,0.5299987792968714,0.02335825327554951
2023-06-29,VRT,23.959999084472656,24.32900047302246,23.78499984741211,24.1299991607666,24.1299991607666,8865500.0,8.220000267028809,24.1299991607666,74.30762,0.96458,0.779998779296875,0.033404658096531446
2023-06-29,EXAS,93.87000274658205,95.12000274658205,92.98999786376952,94.27999877929688,94.27999877929688,1140000,30.350000381469727,95.0500030517578,73.99287,0.96185,-0.18000030517578125,-0.0019055717438109707
2023-06-29,MDB,400.0,407.0299987792969,395.5499877929688,402.989990234375,402.989990234375,1809900,137.35000610351562,402.989990234375,71.85564,0.95913,4.970001220703125,0.0124868131196607
2023-06-29,VIST,24.06999969482422,24.489999771118164,24.059999465942383,24.34000015258789,24.34000015258789,416800,6.090000152587891,24.75,71.28193,0.9564,0.4699993133544922,0.019689957973607952
2023-06-29,KDNY,38.59999847412109,38.72999954223633,38.5,38.540000915527344,38.540000915527344,841700,17.489999771118164,38.58000183105469,70.67785,0.95368,0.0,0.0
2023-06-29,MOD,32.939998626708984,33.290000915527344,32.599998474121094,33.0099983215332,33.0099983215332,397200,10.34000015258789,33.0099983215332,69.9903,0.95095,0.07999801635742188,0.0024293354271499403
2023-06-29,STRL,54.0,55.86000061035156,53.970001220703125,55.790000915527344,55.790000915527344,324700,20.82999992370605,55.790000915527344,68.9792,0.94823,1.9900016784667969,0.03698887930645116
2023-06-29,ANF,37.36000061035156,38.20000076293945,37.18999862670898,37.84999847412109,37.84999847412109,1643500,14.390000343322754,37.84999847412109,66.8875,0.9455,1.1499977111816335,0.031335086846726416
2023-06-29,TGLS,51.5,52.4900016784668,51.20000076293945,51.7400016784668,51.7400016784668,371400,17.399999618530273,51.7400016784668,66.73223,0.94278,0.7300033569335938,0.014310985707784907
2023-06-29,RMBS,61.290000915527344,64.48999786376953,61.290000915527344,63.09999847412109,63.09999847412109,2959100,20.59000015258789,66.5199966430664,66.62522,0.94005,3.269996643066399,0.05465479764316356
2023-06-29,UFPT,193.82000732421875,195.8999938964844,192.2100067138672,192.8699951171875,192.8699951171875,103400,75.1500015258789,194.7100067138672,66.32109,0.93733,-1.5800018310546875,-0.008125491673189612
2023-06-29,NWLI,400.0,400.8500061035156,395.1799926757813,400.8500061035156,400.8500061035156,7300,167.66000366210938,405.010009765625,64.42353,0.9346,1.75,0.004384865881325238
2023-06-29,PLPC,163.39999389648438,168.64999389648438,152.27999877929688,155.6199951171875,155.6199951171875,49300,59.54999923706055,172.39999389648438,59.52541,0.93188,-11.330001831054688,-0.06786464233699395
2023-06-29,HY,52.65999984741211,59.63999938964844,52.58000183105469,57.70000076293945,57.70000076293945,291000.0,21.3799991607666,57.70000076293945,57.89017,0.92916,5.229999542236328,0.09967599429314905
2023-06-29,BLBD,21.61000061035156,22.5,21.61000061035156,22.059999465942383,22.059999465942383,270600,7.369999885559082,28.18000030517578,56.82,0.92643,0.6000003814697266,0.027959012444872644
2023-06-29,SIBN,27.809999465942383,28.170000076293945,27.670000076293945,28.059999465942383,28.059999465942383,435500,11.229999542236328,28.89999961853028,55.01235,0.92371,0.279998779296875,0.010079149473580715
2023-06-29,SGH,26.540000915527344,26.73500061035156,26.309999465942383,26.6299991607666,26.6299991607666,1149900,12.630000114440918,27.030000686645508,52.52089,0.92098,0.31999969482421875,0.01216266443632772
2023-06-29,SHOP,64.77999877929688,64.80999755859375,63.16999816894531,63.7599983215332,63.7599983215332,8527900,25.670000076293945,66.0999984741211,52.14434,0.91826,-0.8600044250488281,-0.013308641109494795
2023-06-29,IDCC,94.4000015258789,96.3499984741211,93.61000061035156,95.9800033569336,95.9800033569336,821700.0,40.41999816894531,95.9800033569336,51.98367,0.91553,1.810005187988267,0.01922061402975748
2023-06-29,MTW,18.440000534057617,18.8799991607666,18.440000534057617,18.709999084472656,18.709999084472656,205000.0,7.75,19.799999237060547,51.8696,0.91281,0.2999992370605469,0.016295450274146403
2023-06-29,DKNG,26.190000534057617,26.8700008392334,25.979999542236328,26.270000457763672,26.270000457763672,11927400,10.90999984741211,26.270000457763672,51.63144,0.91008,0.6100006103515625,0.023772432345243483
2023-06-29,PEN,329.0,340.70001220703125,328.94000244140625,340.3699951171875,340.3699951171875,350000,120.36000061035156,340.3699951171875,51.51183,0.90736,10.94000244140625,0.03320888408655976
2023-06-29,PACB,13.029999732971191,13.539999961853027,12.989999771118164,13.119999885559082,13.119999885559082,2381700,3.930000066757202,14.050000190734863,50.72968,0.90463,0.11999988555908203,0.009230760427621694
2023-06-29,TPH,32.459999084472656,32.599998474121094,32.15999984741211,32.58000183105469,32.58000183105469,799000,14.850000381469728,33.15999984741211,49.35264,0.90191,0.2800025939941406,0.008668811164331847
2023-06-29,PHM,77.44999694824219,77.69000244140625,76.55000305175781,77.31999969482422,77.31999969482422,1835500.0,36.59000015258789,78.66999816894531,49.29867,0.89918,-0.40000152587890625,-0.005146699943339083
2023-06-29,IESC,56.63999938964844,58.130001068115234,56.63999938964844,56.86000061035156,56.86000061035156,75100,25.93000030517578,56.86000061035156,48.90529,0.89646,0.5499992370605469,0.009767345474110088
2023-06-29,FOR,22.059999465942383,22.729999542236328,22.049999237060547,22.65999984741211,22.65999984741211,215800,10.43000030517578,22.65999984741211,48.22477,0.89373,0.6100006103515625,0.02766442773051455
2023-06-29,CELH,150.35000610351562,152.17999267578125,148.52000427246094,148.8300018310547,148.8300018310547,643300,64.51000213623047,150.7100067138672,47.73891,0.89101,-1.5200042724609375,-0.010109771937185145
2023-06-29,AVGO,854.4500122070312,862.8400268554688,846.4099731445312,862.5700073242188,862.5700073242188,2338600.0,427.1000061035156,886.1799926757812,47.21826,0.88828,14.6300048828125,0.017253584971447848
2023-06-29,JBL,106.19000244140624,107.4000015258789,104.86000061035156,107.38999938964844,107.38999938964844,1260300.0,50.52000045776367,107.38999938964844,46.68809,0.88283,2.8600006103515625,0.02736057250311584
