,Ticker,Open,High,Low,Close,Adj Close,Volume,52 Week Min,52 Week Max,RS Rating,RS Rank,Change,Change (%)
2024-10-09,SIRI,23.31999969482422,23.940000534057617,22.959999084472656,23.75,23.75,4897300.0,2.5299999713897705,28.309999465942383,460.33757,1.0,0.3299999237060547,0.014090517618746093
2024-10-09,ADMA,20.76000022888184,21.1299991607666,20.309999465942383,20.325000762939453,20.325000762939453,3203300.0,3.0799999237060547,20.71999931335449,178.58862,0.99786,-0.3949985504150355,-0.019063637234797128
2024-10-09,GGAL,43.65999984741211,46.59999847412109,43.5,46.58000183105469,46.58000183105469,1496200.0,11.06999969482422,47.09999847412109,91.62538,0.99573,2.4000015258789062,0.05432325734044282
2024-10-09,PI,224.8500061035156,230.0,223.3999938964844,228.6199951171875,228.6199951171875,314400.0,49.68000030517578,228.6199951171875,88.95042,0.99359,5.029998779296847,0.02249652874315307
2024-10-09,LWAY,26.31999969482422,27.06999969482422,26.31999969482422,26.479999542236328,26.479999542236328,130000.0,9.380000114440918,27.309999465942383,78.90777,0.99145,0.15999984741210938,0.006079021628696031
2024-10-09,CRS,160.75,163.05999755859375,159.14999389648438,162.24000549316406,162.24000549316406,442200.0,59.060001373291016,162.24000549316406,76.35635,0.98932,0.8600006103515625,0.0053290406762353205
2024-10-09,BMA,69.23999786376953,71.41000366210938,67.80999755859375,70.73999786376953,70.73999786376953,215200.0,18.0,74.83000183105469,74.56767,0.98718,1.7699966430664062,0.02566328275683858
2024-10-09,CLPT,11.729999542236328,12.399999618530272,11.699999809265137,12.130000114440918,12.130000114440918,181400.0,4.460000038146973,13.18000030517578,69.90288,0.98504,0.5100002288818359,0.04388986522415081
2024-10-09,SFM,115.8499984741211,115.8499984741211,113.41000366210938,113.8000030517578,113.8000030517578,1092100.0,40.150001525878906,115.11000061035156,68.54075,0.98291,-1.3099975585937642,-0.011380397460235609
2024-10-09,SE,94.08999633789062,96.75499725341795,94.0500030517578,96.47000122070312,96.47000122070312,3241300.0,34.81999969482422,97.48999786376952,68.43409,0.98077,1.1399993896484517,0.011958453453811703
2024-10-09,TREE,54.72999954223633,56.93999862670898,54.20000076293945,56.27999877929688,56.27999877929688,100500.0,10.449999809265137,60.41999816894531,66.15358,0.97863,1.549999237060554,0.028320834095099633
2024-10-09,UI,232.9499969482422,237.9900054931641,231.7400054931641,237.9900054931641,237.9900054931641,51000.0,104.52661895751952,237.9900054931641,65.77455,0.9765,6.3800048828125,0.02754632730020101
2024-10-09,MOD,132.64999389648438,135.8000030517578,132.42999267578125,134.00999450683594,134.00999450683594,523400.0,39.040000915527344,134.3800048828125,63.61609,0.97436,1.239990234375,0.009339385361699487
2024-10-09,WLDN,43.5,44.47999954223633,43.31999969482422,44.27999877929688,44.27999877929688,258100.0,17.18000030517578,44.27999877929688,61.97645,0.97222,0.6899986267089915,0.01582928709092989
2024-10-09,NMM,62.400001525878906,62.869998931884766,61.13999938964844,61.5,61.5,104000.0,21.479999542236328,64.0,59.81942,0.97009,-1.0,-0.016
2024-10-09,LMB,76.75,78.08999633789062,76.03500366210938,78.08000183105469,78.08000183105469,92700.0,28.170000076293945,80.0199966430664,58.42645,0.96795,1.3499984741210938,0.017594140688892635
2024-10-09,ICUI,179.99000549316406,182.7100067138672,179.5,182.1499938964844,182.1499938964844,218900.0,81.08000183105469,182.22000122070312,56.97065,0.96581,3.979995727539091,0.022338192560147855
2024-10-09,HWKN,130.14999389648438,132.64999389648438,128.25,131.6999969482422,131.6999969482422,105700.0,54.52000045776367,131.6999969482422,56.73185,0.96368,1.410003662109375,0.010822041098834305
2024-10-09,PCVX,111.4800033569336,112.02999877929688,109.7300033569336,111.87000274658205,111.87000274658205,491400.0,45.34999847412109,117.12000274658205,56.42614,0.96154,0.12000274658204546,0.0010738500812711004
2024-10-09,GLAD,24.1299991607666,24.549999237060547,24.100000381469727,24.46999931335449,24.46999931335449,113900.0,9.300000190734863,24.59000015258789,55.95254,0.9594,0.3999996185302699,0.016618181287982398
2024-10-09,CORT,46.310001373291016,46.310001373291016,45.0,45.93999862670898,45.93999862670898,589600.0,21.100000381469727,46.75,55.93319,0.95726,0.15999984741209516,0.0034949727321629373
2024-10-09,BOOT,164.3699951171875,164.7949981689453,161.4600067138672,161.50999450683594,161.50999450683594,349800.0,68.56999969482422,167.80999755859375,55.79108,0.95513,-0.0900115966796875,-0.0005570024336634557
2024-10-09,PTGX,43.95000076293945,44.61000061035156,43.33000183105469,44.18000030517578,44.18000030517578,605800.0,14.050000190734863,47.33000183105469,54.67701,0.95299,0.220001220703125,0.005004577463260976
2024-10-09,STEP,59.95000076293945,60.92499923706055,59.75,60.38999938964844,60.38999938964844,322800.0,24.950000762939453,60.68000030517578,54.46154,0.95085,0.4799995422363281,0.008012010406590952
2024-10-09,STRL,150.75,154.3800048828125,149.38999938964844,154.08999633789062,154.08999633789062,225000.0,62.54999923706055,154.08999633789062,54.41652,0.94872,2.9499969482421875,0.019518307265814588
2024-10-09,CVLT,159.50999450683594,161.2899932861328,158.0399932861328,159.91000366210938,159.91000366210938,273200.0,63.90999984741211,159.91000366210938,52.87725,0.94658,0.4000091552734375,0.002507737251889221
2024-10-09,NTRA,131.0500030517578,132.1300048828125,127.08200073242188,127.4800033569336,127.4800033569336,1144600.0,37.54999923706055,131.92999267578125,52.49444,0.94444,-4.449989318847656,-0.03372992924954928
2024-10-09,QTWO,80.62000274658203,81.6500015258789,80.44000244140625,80.6500015258789,80.6500015258789,247900.0,29.14999961853028,81.55000305175781,52.10788,0.94231,0.160003662109375,0.001987870124933827
2024-10-09,CSWI,371.4200134277344,378.489990234375,370.6000061035156,378.05999755859375,378.05999755859375,125300.0,167.75,378.05999755859375,51.85676,0.94017,7.459991455078125,0.02012949630927531
2024-10-09,SITM,180.0500030517578,182.5399932861328,179.81500244140625,181.5500030517578,181.5500030517578,104700.0,73.44000244140625,181.5500030517578,51.79392,0.93803,0.19000244140622158,0.0010476535110651997
2024-10-09,BV,15.9399995803833,16.809999465942383,15.869999885559082,16.799999237060547,16.799999237060547,1047200.0,6.659999847412109,16.799999237060547,51.58238,0.9359,0.9199991226196289,0.057934453147956984
2024-10-09,TRUP,44.060001373291016,46.79999923706055,43.75,46.68999862670898,46.68999862670898,601100.0,19.850000381469727,48.56999969482422,51.39165,0.93376,2.4399986267089773,0.05514121190302773
2024-10-09,FIX,405.510009765625,413.0799865722656,405.510009765625,410.6400146484375,410.6400146484375,197000.0,152.1199951171875,410.6400146484375,50.3817,0.93162,5.33001708984375,0.013150470311488466
2024-10-09,PAHC,22.15999984741211,22.34000015258789,21.5,22.18000030517578,22.18000030517578,255800.0,9.54800033569336,22.520000457763672,49.0143,0.92949,0.17000007629394176,0.007723765312408548
2024-10-09,FICO,2000.0,2043.5999755859373,2000.0,2024.989990234375,2024.989990234375,114900.0,825.0999755859375,2024.989990234375,48.9181,0.92735,35.4100341796875,0.01779774372571845
2024-10-09,FNKO,12.529999732971191,12.529999732971191,12.154999732971191,12.199999809265137,12.199999809265137,220300.0,5.449999809265137,12.529999732971191,48.44902,0.92521,-0.3299999237060547,-0.02633678617228534
2024-10-09,GWRE,182.7100067138672,185.1999969482422,182.00999450683597,184.67999267578125,184.67999267578125,850700.0,85.98999786376953,184.67999267578125,48.05021,0.92308,2.0299987792968466,0.011114146439267522
2024-10-09,TGLS,72.61000061035156,72.8499984741211,71.66000366210938,72.66000366210938,72.66000366210938,292800.0,30.1299991607666,72.66000366210938,47.86157,0.92094,0.660003662109375,0.009166717529296875
2024-10-09,WWW,17.1299991607666,17.1299991607666,16.239999771118164,16.459999084472656,16.459999084472656,1221500.0,7.239999771118164,18.0,47.3299,0.9188,-0.5600013732910156,-0.032902547487040225
2024-10-09,ACIW,50.61000061035156,52.09999847412109,50.470001220703125,51.66999816894531,51.66999816894531,599900.0,19.75,51.88999938964844,47.1405,0.91667,0.8199996948242259,0.016125854856053643
2024-10-09,HWM,103.11000061035156,104.0999984741211,102.5999984741211,103.6999969482422,103.6999969482422,1498000.0,43.09000015258789,103.6999969482422,46.96477,0.91453,0.7099990844726847,0.006893864445087563
2024-10-09,EME,439.0400085449219,448.1000061035156,439.0400085449219,446.9400024414063,446.9400024414063,266200.0,191.6000061035156,446.9400024414063,45.87627,0.91239,7.200012207031307,0.016373339625522357
2024-10-09,MTZ,128.8000030517578,128.8000030517578,125.9000015258789,127.73999786376952,127.73999786376952,599400.0,47.59999847412109,129.5500030517578,45.61087,0.91026,-0.689994812011733,-0.005372536411752432
2024-10-09,TRGP,157.08999633789062,163.7100067138672,157.08999633789062,163.39999389648438,163.39999389648438,2637100.0,81.01884460449219,163.39999389648438,45.09694,0.90812,5.1100006103515625,0.03228252465153923
2024-10-09,PETQ,30.88999938964844,30.88999938964844,30.854999542236328,30.86000061035156,30.86000061035156,438900.0,15.550000190734863,30.8700008392334,44.39874,0.90598,0.010000228881832385,0.0003241565237658504
2024-10-09,IRM,119.25,120.6999969482422,118.83000183105467,120.48999786376952,120.48999786376952,1016600.0,58.220001220703125,120.48999786376952,44.38663,0.90385,1.650001525878892,0.01388422733696105
2024-10-09,HLNE,172.77000427246094,177.6199951171875,172.77000427246094,175.13999938964844,175.13999938964844,449700.0,79.83000183105469,175.13999938964844,44.36426,0.90171,2.1300048828125,0.012311455698753518
2024-10-09,VNO,39.540000915527344,40.0,39.13999938964844,39.88999938964844,39.88999938964844,2245300.0,19.200000762939453,39.88999938964844,42.98588,0.89957,0.5,0.012693577246700805
2024-10-09,CHWY,30.25,30.924999237060547,30.059999465942383,30.450000762939453,30.450000762939453,8003700.0,14.989999771118164,32.66999816894531,42.81443,0.89744,0.9300003051757812,0.03150407489005285
